Gene_ID,B16_antiXBH25_08,B16_antiXBH25_17,B16_antiXBH25_19,B16_ctrl_10,B16_ctrl_11,B16_ctrl_22,CT26_antiXBH25_03,CT26_antiXBH25_21,CT26_antiXBH25_46,CT26_ctrl_04,CT26_ctrl_12,CT26_ctrl_27,CT26_ctrl_34,CT26_ctrl_39,CT26_ctrl_41,LLC_antiXBH25_35,LLC_antiXBH25_43,LLC_antiXBH25_54,LLC_ctrl_29,LLC_ctrl_39,LLC_ctrl_42,EMT6_antiXBH25_4,EMT6_antiXBH25_5,EMT6_antiXBH25_6,EMT6_isotype-ctrl_1,EMT6_isotype-ctrl_3,EMT6_isotype-ctrl_7
Alg5,37.81,32.22,41.96,33.73,46.41,38.46,36.86,32.8,41.24,37.41,35.24,38.98,32.18,31.74,41.92,29.79,24.2,29.92,31.26,34.26,32.42,34.68,39.18,37.88,42.48,44.12,39.49
Gm11020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ptbp1,339.0,271.37,284.57,215.6,176.35,255.84,214.01,246.87,226.29,215.9,237.46,214.3,212.9,206.7,205.7,318.85,312.9,301.35,310.05,315.11,310.31,247.3,253.33,223.85,284.27,301.47,206.88
Gm22255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sil1,24.96,21.67,23.91,19.91,33.01,25.61,20.49,22.71,25.19,15.49,18.66,16.92,12.12,15.13,23.58,16.36,16.93,19.76,22.08,28.47,24.87,28.28,22.18,21.42,18.81,21.01,23.21
Psmb5,153.07,156.32,159.92,75.76,122.58,130.89,49.61,47.79,82.45,63.62,59.79,43.63,49.03,46.68,74.73,59.91,54.78,73.26,73.66,98.71,72.13,201.53,173.68,160.09,146.55,169.37,161.21
Enc1,17.23,22.39,19.44,3.0,2.07,9.81,8.17,11.05,11.59,13.51,18.09,10.45,13.25,11.32,11.02,23.07,30.82,21.64,22.1,21.01,18.67,56.22,55.5,44.87,57.6,58.75,33.23
Tnfsf12,3.88,3.88,3.6,3.81,3.88,3.07,25.25,32.47,22.18,16.9,21.85,20.68,18.78,19.82,25.3,23.3,28.35,28.42,34.48,29.65,28.71,23.28,19.51,19.42,16.38,14.63,31.17
Tiam2,4.61,3.16,2.42,3.11,2.34,4.47,12.74,21.38,19.69,13.96,30.7,29.18,17.53,19.98,15.43,16.69,17.99,20.3,25.58,22.04,20.86,17.61,19.15,19.04,20.58,21.14,13.21
Gm25882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hif1an,12.11,8.41,8.91,6.1,5.91,8.73,7.75,8.19,11.02,7.88,9.9,9.33,6.98,7.24,9.55,8.68,6.96,9.09,10.75,9.4,7.54,10.06,8.97,8.93,11.89,11.76,10.56
Olfr1034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm26056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rab43,11.14,5.12,10.29,13.33,17.69,16.74,11.45,17.05,15.2,11.67,5.81,6.73,6.31,9.51,14.28,7.61,13.29,12.64,7.68,12.06,7.65,25.3,32.05,15.81,14.63,10.96,17.75
Zfp616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zbtb1,4.16,1.75,1.34,1.97,1.62,2.48,5.29,5.74,5.98,4.56,4.64,5.15,4.86,3.75,5.73,6.13,6.98,6.54,6.66,5.86,6.18,4.03,5.37,4.65,4.79,4.5,4.46
Gm23250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0
B3gnt4,0.09,0.0,0.0,0.52,0.55,0.3,0.0,0.0,0.12,0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.13,0.17,1.06,0.52,0.1,0.2,0.0,0.0,0.22,0.1,0.0
Gm23653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cntnap5a,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cycs,228.95,167.94,157.82,119.77,274.63,171.29,86.9,90.89,86.1,127.16,144.03,134.72,104.03,92.26,119.0,108.06,134.97,115.77,77.19,119.89,110.69,122.54,134.36,127.71,102.21,118.11,117.82
Nudt4,32.74,20.99,16.79,10.43,13.55,20.82,74.32,87.19,114.89,90.39,95.39,95.82,86.51,96.8,92.01,191.12,189.16,263.46,269.92,233.26,250.06,141.88,135.94,193.6,251.69,250.78,162.63
Tbx3os1,0.0,0.0,0.0,0.24,0.0,0.08,0.0,0.0,0.14,0.0,0.0,0.2,0.63,0.0,0.0,0.05,0.0,0.0,0.11,0.0,0.0,4.38,0.0,0.0,0.0,0.08,0.08
Gm22612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm23298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm23750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mtmr3,30.37,18.7,17.1,18.44,14.92,21.87,12.11,14.63,15.32,11.26,12.07,12.98,9.46,11.53,12.69,16.65,15.41,17.4,20.28,18.86,18.06,18.76,17.09,15.59,20.08,22.91,19.41
Vstm5,0.15,0.0,0.0,0.0,0.09,0.03,0.19,0.62,0.0,0.27,0.49,0.23,0.05,0.35,0.28,0.38,0.06,0.66,0.74,0.25,0.35,0.07,0.12,0.07,0.0,0.21,0.57
Mir297a-4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cnpy4,11.07,6.19,6.29,6.22,11.15,11.72,22.83,20.51,37.7,24.92,22.12,21.18,18.84,22.27,22.31,15.0,15.05,14.43,15.07,25.52,20.45,33.24,34.77,33.9,31.25,37.35,29.08
Sept7,111.28,56.79,47.01,62.05,71.61,93.76,174.9,160.68,169.33,166.23,143.9,177.99,180.94,159.77,146.99,163.44,159.27,163.66,168.15,159.22,169.45,113.5,125.77,126.35,138.13,146.0,146.97
Gm25548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zfp1,7.26,4.85,3.6,3.24,4.56,6.08,12.9,11.64,12.66,10.17,8.45,10.3,9.84,8.4,11.47,12.67,9.78,12.61,11.63,14.67,10.57,11.79,9.59,7.32,8.77,11.45,7.85
Hist1h4k,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32,0.0,0.0,2.72,1.14,2.11,0.0,0.0,2.48,5.42,2.9,1.28,4.85,0.0,13.04,6.58,3.25,3.17
Susd4,0.03,0.05,0.05,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.06,0.0,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.05,0.0,0.09
Dnase1l3,0.66,0.35,0.55,0.05,0.04,0.1,1.41,4.5,0.19,0.5,0.19,0.11,0.51,0.15,0.95,4.9,11.08,7.52,1.38,3.36,2.55,2.31,5.06,3.21,0.0,0.34,2.06
Mir7035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mepe,0.0,0.1,0.0,0.04,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mir6350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm24788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Oca2,20.3,33.16,26.66,10.69,7.42,18.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.04,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Olfr299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ankzf1,15.49,8.44,8.91,10.04,13.77,11.3,14.47,18.16,20.1,13.81,16.23,18.32,13.7,16.96,16.24,19.82,17.75,21.28,21.12,21.32,21.57,14.79,15.59,13.96,18.1,14.01,10.11
Homez,5.52,3.83,3.44,3.79,3.4,3.6,0.77,2.63,1.97,2.3,1.45,0.94,1.61,2.6,5.65,3.86,3.02,2.0,3.31,2.02,2.42,1.61,2.94,1.37,2.01,1.62,1.43
Slc1a3,0.4,0.17,0.43,0.0,0.0,0.09,0.06,0.34,1.25,0.1,0.02,0.03,0.37,0.02,0.21,0.04,0.13,0.23,0.04,0.42,0.43,0.85,1.5,0.32,0.23,1.12,3.36
Gm22273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Magohb,30.79,19.85,23.68,16.82,28.48,26.31,67.05,86.98,99.3,94.56,102.66,84.58,82.86,69.38,70.67,20.05,25.07,20.77,17.4,19.71,17.33,84.81,99.25,68.47,37.85,29.1,54.83
Gm22025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ick,12.87,9.97,11.87,15.52,13.81,13.07,11.79,15.56,12.94,18.6,18.46,16.2,14.62,15.65,15.27,27.98,28.71,24.98,23.76,26.82,26.82,11.49,9.58,10.54,12.75,13.3,11.56
Trav6-6,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0,0.0,0.97,0.0,0.0,0.0,0.0,0.51,0.86,1.49,0.91,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cxcl10,117.88,62.17,54.68,7.91,7.42,39.58,17.17,29.52,24.64,14.13,9.14,10.93,11.2,12.53,13.59,133.26,154.66,109.15,13.05,34.25,42.12,92.12,79.83,40.69,6.42,10.6,36.4
Mkl1,10.94,7.86,7.21,8.31,7.05,10.4,11.35,12.39,12.88,11.96,10.64,13.55,10.73,13.47,14.37,19.76,21.03,18.74,20.31,15.93,15.99,19.6,18.47,21.09,23.71,22.77,18.75
Vmn1r237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Cad,33.45,26.26,30.85,13.07,7.0,18.09,16.39,24.64,20.22,26.33,23.31,17.13,13.91,25.64,19.57,66.36,71.47,46.57,48.46,63.34,57.65,33.51,32.21,22.23,27.88,32.39,19.92
Mir7070,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Krtap19-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Melk,22.12,15.66,14.59,7.55,5.29,11.92,24.41,22.39,27.08,21.63,21.95,18.45,22.18,22.23,22.37,23.3,21.17,24.02,23.89,21.43,23.51,7.28,12.45,10.34,10.37,11.67,11.65
Siah3,0.0,0.0,0.0,0.0,0.02,0.0,0.02,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03
Neurog1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trav15-2-dv6-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Klrb1c,0.18,0.21,0.06,0.0,0.06,0.33,0.52,0.52,0.09,0.77,0.23,0.0,0.39,0.11,0.21,1.13,1.96,2.88,0.78,1.04,1.19,2.25,0.6,1.69,0.0,0.32,0.25
Gm23144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm5965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm22611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tex43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fcer1g,135.91,95.06,168.22,28.57,17.59,38.89,91.99,98.27,102.94,81.51,65.56,54.0,73.1,66.78,93.16,362.51,383.21,414.27,352.74,423.85,409.94,193.71,223.87,173.21,95.64,89.33,287.87
Gjb1,1.29,2.04,3.11,1.87,0.83,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.0,0.09,0.51,0.09,0.29
Vmn1r18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fam173b,9.9,10.78,9.55,3.62,7.93,7.58,7.61,9.1,13.47,11.24,7.57,7.07,7.88,7.13,13.52,8.72,11.04,11.68,12.37,14.07,13.72,19.13,23.02,17.69,19.81,18.21,18.2
Tcf24,0.29,0.09,0.06,0.02,0.0,0.06,0.04,0.12,0.08,0.17,0.04,0.0,0.07,0.08,0.0,0.03,0.04,0.04,0.0,0.07,0.19,0.2,0.05,0.1,0.12,0.22,0.32
Sspo,0.6,0.06,0.24,0.37,2.03,0.01,0.03,0.07,0.01,0.09,0.7,0.04,0.0,0.01,0.41,0.11,0.16,0.18,0.06,0.21,0.05,0.0,0.01,0.1,0.06,0.0,0.06
Cd300c,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gdpgp1,1.02,0.84,0.82,1.03,0.66,1.39,0.99,1.01,1.43,0.57,0.7,0.59,0.6,0.78,1.04,1.93,1.77,1.28,1.68,1.57,1.85,1.33,0.9,0.97,1.11,0.94,1.21
Gm25111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Polr2l,25.52,24.12,25.35,15.47,41.49,22.38,8.63,10.1,18.42,11.4,15.41,9.75,7.58,10.18,15.5,8.3,10.5,12.75,16.29,14.67,16.27,25.27,20.06,20.62,19.42,21.9,25.82
Olfr672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rpa3,57.0,42.04,36.59,19.75,35.83,40.38,83.54,70.46,95.37,87.84,69.93,80.61,82.67,86.93,98.77,58.3,57.06,77.68,67.44,75.73,70.96,85.45,87.55,90.48,90.32,102.81,90.28
Gm26022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ube2w,17.9,13.22,10.48,7.94,10.58,11.75,21.46,23.6,29.2,26.86,27.43,30.48,26.94,25.79,28.51,21.01,24.99,25.83,29.56,26.1,25.52,26.13,25.38,24.58,35.05,31.41,31.49
Ssxb2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ighd5-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gdf3,0.14,0.69,0.65,0.15,0.0,0.06,0.04,0.05,0.26,0.1,0.1,0.22,0.04,0.25,0.16,0.75,1.09,0.9,0.82,1.18,1.41,0.83,1.44,1.42,1.98,0.57,2.0
Tmem150a,7.5,6.62,7.28,5.12,7.14,4.52,5.51,8.36,8.29,8.61,9.56,5.97,5.6,5.83,11.38,4.75,5.87,6.04,10.54,8.73,5.8,4.56,4.25,4.54,9.1,8.36,8.2
Gm23391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mir7213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm23698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Galnt16,1.0,1.05,0.69,0.09,0.04,0.43,0.16,0.36,0.5,0.05,0.18,0.14,0.11,0.04,0.06,0.25,0.7,0.46,0.83,0.67,0.53,5.16,2.38,1.29,0.52,1.8,5.42
Map3k7,21.6,14.23,12.89,15.38,12.5,17.95,16.39,16.9,18.57,15.07,14.75,19.03,14.24,17.61,17.67,28.41,24.87,23.32,21.48,24.58,22.36,16.28,15.18,17.09,20.43,19.47,15.26
Gm22120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Orc3,44.29,30.85,27.57,24.22,26.3,34.09,35.98,30.73,39.93,32.83,27.39,41.12,34.07,32.39,30.37,42.06,36.88,44.34,41.82,36.72,37.18,23.53,23.93,21.29,27.66,28.74,25.53
Gm24230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Fam53a,20.36,22.53,17.5,11.62,13.9,18.66,11.67,13.33,20.08,16.08,21.52,16.45,11.7,19.14,18.09,17.9,17.33,22.12,21.8,28.63,21.57,37.31,32.32,27.79,21.54,18.28,20.56
Defa-ps4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hm629797,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.05,0.0,0.0,0.0,0.04,0.11,0.05,0.0,0.0,0.06,0.0
Gm24210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Zswim7,23.06,17.67,16.17,16.32,36.8,27.55,4.61,8.93,16.83,8.69,6.06,8.02,4.61,6.56,9.76,4.21,3.72,8.42,8.09,8.81,7.87,18.72,13.66,21.04,24.29,19.97,30.4
Rps16-ps2,31.78,30.72,34.82,23.39,43.02,26.04,28.67,33.77,50.42,42.7,48.86,48.7,40.4,40.74,41.8,12.39,12.25,15.89,19.74,27.5,21.5,16.16,26.43,26.62,22.85,19.88,16.16
Gm10295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Rnf19b,19.12,13.11,13.93,6.93,5.94,7.75,33.51,40.23,39.1,27.19,20.71,19.6,24.52,20.81,29.87,58.46,73.8,61.13,32.7,39.85,41.68,135.84,144.46,128.01,117.67,110.18,109.87
Olfr1462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mir181b-1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pglyrp2,0.05,0.04,0.0,0.0,0.0,0.07,0.3,1.06,0.41,0.22,0.05,0.12,0.2,0.09,0.18,0.78,0.63,0.94,0.54,0.53,0.11,0.33,0.26,0.19,0.08,0.0,0.14
Snord111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pik3ip1,10.5,5.73,4.81,7.66,23.07,9.05,0.85,1.28,2.65,1.02,0.82,0.81,1.63,1.58,1.2,1.52,2.46,4.21,1.59,1.04,1.63,9.29,6.29,6.88,4.53,6.23,5.01
Arhgef4,1.57,0.47,0.24,0.64,1.9,1.91,0.93,1.62,1.5,1.21,0.59,0.59,1.21,1.06,1.33,2.47,1.46,2.34,2.79,2.63,3.3,1.04,0.63,0.73,0.8,1.63,0.77
Gnl1,33.03,31.97,32.02,19.69,40.28,27.63,21.91,26.86,33.09,26.03,26.22,26.3,19.02,21.21,29.33,27.57,33.12,30.94,34.46,48.5,32.67,124.05,127.24,114.38,106.06,109.25,91.45
Gm23342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uck1,30.55,25.8,22.98,14.98,19.06,24.34,28.35,31.98,34.09,26.98,32.53,31.45,24.97,26.69,36.02,20.21,24.69,20.9,22.87,25.55,26.14,29.2,35.8,30.36,33.48,21.98,23.65
Nlrc3,0.36,0.11,0.16,0.02,0.07,0.18,3.7,5.71,5.11,2.55,3.47,1.48,3.06,2.25,3.23,0.91,1.15,1.47,0.97,1.48,1.18,0.86,1.07,1.35,1.64,1.69,1.54
Wrn,3.37,1.84,1.84,1.22,1.17,2.51,7.21,6.72,8.73,5.35,5.24,6.22,6.12,5.32,5.23,6.92,6.65,8.37,8.44,8.0,8.09,9.75,9.51,8.22,6.32,7.92,7.56
St8sia3,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gm22670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tcf25,139.8,107.7,108.46,117.15,141.96,106.12,147.06,175.14,174.51,139.39,146.72,156.56,117.6,140.39,198.07,152.61,142.52,157.09,168.12,172.66,162.58,224.0,264.2,282.33,391.92,301.76,205.17
mt-Rnr2,382.98,338.2,428.78,512.98,382.71,460.85,206.55,184.08,285.69,202.4,177.05,188.04,170.63,176.29,230.95,207.68,149.89,180.44,108.11,93.86,164.34,315.86,462.58,441.85,385.72,434.45,296.29
Mir664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Nxph2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Pcx,4.91,6.26,6.92,4.52,4.82,4.37,3.23,3.59,6.18,2.99,2.45,2.37,1.99,2.57,3.4,2.48,4.1,4.82,3.32,2.36,2.63,5.32,5.31,3.26,3.79,8.28,7.8
Gm22053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mir6361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
